,DataTableID,Value,Year
3616,2161,85,2006
3617,2161,50,2007
3618,2161,81,2008
3619,2161,74,2009
3620,2161,68,2010
3621,2161,81,2011
3622,2161,64,2012
3623,2162,101,2005
3624,2162,120,2006
3625,2162,138,2007
3626,2162,139,2008
3627,2162,157,2009
3628,2162,145,2010
3629,2162,162,2011
3630,2162,190,2012
3631,2163,8,2005
3632,2163,8,2006
3633,2163,6,2007
3634,2163,8,2008
3635,2163,8,2009
3636,2163,8,2010
3637,2163,11,2011
3638,2163,12,2012
3639,2164,46,2005
3640,2164,50,2006
3641,2164,46,2007
3642,2164,47,2008
3643,2164,43,2009
3644,2164,48,2010
3645,2164,47,2011
3646,2164,53,2012
3647,2165,158,2005
3648,2165,177,2006
3649,2165,202,2007
3650,2165,209,2008
3651,2165,227,2009
3652,2165,242,2010
3653,2165,243,2011
3654,2165,275,2012
3655,2166,173,2005
3656,2166,172,2006
3657,2166,166,2007
3658,2166,174,2008
3659,2166,164,2009
3660,2166,166,2010
3661,2166,178,2011
3662,2166,198,2012
3663,2167,80,2005
3664,2167,81,2006
3665,2167,79,2007
3666,2167,80,2008
3667,2167,68,2009
3668,2167,38,2010
3669,2167,73,2011
3670,2167,72,2012
3671,2168,14,2005
3672,2168,8,2006
3673,2168,6,2007
3674,2168,7,2008
3675,2168,4,2009
3676,2168,6,2010
3677,2168,4,2011
3678,2168,8,2012
3679,2169,77,2005
3680,2169,84,2006
3681,2169,87,2007
3682,2169,89,2008
3683,2169,95,2009
3684,2169,95,2010
3685,2169,85,2011
3686,2169,101,2012
3687,2170,91,2005
3688,2170,117,2006
3689,2170,117,2007
3690,2170,131,2008
3691,2170,119,2009
3692,2170,131,2010
3693,2170,155,2011
3694,2170,175,2012
3695,2171,22,2005
3696,2171,32,2006
3697,2171,25,2007
3698,2171,29,2008
3699,2171,27,2009
3700,2171,29,2010
3701,2171,29,2011
3702,2171,41,2012
3703,2172,112,2005
3704,2172,120,2006
3705,2172,135,2007
3706,2172,127,2008
3707,2172,127,2009
3708,2172,121,2010
3709,2172,107,2011
3710,2172,109,2012
3711,2173,148,2005
3712,2173,164,2006
3713,2173,160,2007
3714,2173,166,2008
3715,2173,177,2009
3716,2173,190,2010
3717,2173,200,2011
3718,2173,184,2012
3719,2174,21,2005
3720,2174,9,2006
3721,2174,11,2007
3722,2174,7,2008
3723,2174,22,2009
3724,2174,17,2010
3725,2174,17,2011
3726,2174,15,2012
3727,2175,48,2005
3728,2175,50,2006
3729,2175,55,2007
3730,2175,59,2008
3731,2175,63,2009
3732,2175,67,2010
3733,2175,63,2011
3734,2175,72,2012
3735,2176,109,2005
3736,2176,111,2006
3737,2176,128,2007
3738,2176,122,2008
3739,2176,121,2009
3740,2176,119,2010
3741,2176,120,2011
3742,2176,83,2012
3743,2177,0.015,1978
3744,2177,0.019,1981
3745,2177,0.036,1982
3746,2177,0.017,1983
3747,2177,0.008,1984
3748,2177,0.008,1985
3749,2177,0.012,1986
3750,2177,0.018,1987
3751,2177,0.007,1988
3752,2177,0.01,1989
3753,2177,0.03,1990
3754,2178,0.004,1978
3755,2178,0.007,1981
3756,2178,0.008,1982
3757,2178,0,1983
3758,2178,0,1984
3759,2178,0,1985
3760,2178,0.002,1986
3761,2178,0.008,1987
3762,2178,0.006,1988
3763,2178,0,1989
3764,2178,0.01,1990
3765,2179,0.066,1981
3766,2179,0.113,1982
3767,2179,0.12,1983
3768,2179,0.115,1984
3769,2179,0.1,1985
3770,2179,0.075,1986
3771,2179,0.115,1987
3772,2179,0.12,1988
3773,2179,0.135,1989
3774,2179,0.125,1990
3775,2184,37,1997
3776,2184,27,1998
3777,2184,20,1999
3778,2184,21,2000
3779,2184,25,2001
3780,2184,24,2002
3781,2184,30,2003
3782,2184,32,2004
3783,2184,33,2005
3784,2184,33,2006
3785,2187,51,1971
3786,2187,63,1972
3787,2187,68,1973
3788,2187,70,1974
3789,2187,64,1975
3790,2191,35,1995
3791,2191,0,2011
3792,2194,2.4,1986
3793,2194,2.2,1987
3794,2194,1.9,1988
3795,2194,2.6,1989
3796,2194,2.7,1990
3797,2194,3.8,1991
3798,2194,3.3,1992
3799,2194,3.4,1993
3800,2195,0.9,1986
3801,2195,1.25,1987
3802,2195,0.75,1988
3803,2195,1.25,1989
3804,2195,1.3,1990
3805,2195,1.3,1991
3806,2195,1.4,1992
3807,2195,1.4,1993
3808,2196,0.5,1986
3809,2196,0.35,1987
3810,2196,0.3,1988
3811,2196,1.4,1989
3812,2196,0.6,1990
3813,2196,1,1991
3814,2196,0.8,1992
3815,2196,1.1,1993
3816,2197,9,1986
3817,2197,12,1987
3818,2197,13.5,1988
3819,2197,12.5,1989
3820,2197,15,1990
3821,2197,14.5,1991
3822,2197,16,1992
3823,2197,14,1993
3824,2198,15,2006
3825,2198,16,2007
3826,2198,19,2008
3827,2199,25,2006
3828,2199,30,2007
3829,2199,24,2008
3830,2200,1,2006
3831,2200,2,2007
3832,2200,4,2008
3833,2201,1,2006
3834,2201,9,2007
3835,2201,2,2008
3836,2202,0.193,1997
3837,2202,0.179,1997.33
3838,2202,0.193,1997.66
3839,2202,0.242,1997.99
3840,2202,0.201,1998.32
3841,2202,0.301,1998.65
3842,2203,37,1992
3843,2203,25,1993
3844,2203,44,1994
3845,2203,49,1995
3846,2203,69,1996
3847,2203,64,1997
3848,2203,42,1998
3849,2203,79,1999
3850,2203,108,2000
3851,2203,104,2001
3852,2203,88,2002
3853,2203,70,2003
3854,2203,57,2004
3855,2203,76,2005
3856,2203,54,2006
3857,2203,55,2007
3858,2203,55,2008
3859,2203,57,2009
3860,2203,74,2010
3861,2203,93,2011
3862,2203,89,2012
3863,2203,54,2013
3864,2204,200,1983
3865,2204,215,1984
3866,2204,203,1985
3867,2204,268,1986
3868,2204,240,1987
3869,2204,290,1988
3870,2204,235,1989
3871,2204,290,1990
3872,2204,300,1991
3873,2204,340,1992
3874,2204,305,1993
3875,2204,285,1994
3876,2204,225,1995
3877,2204,290,1996
3878,2204,330,1997
3879,2204,380,1998
3880,2204,375,1999
3881,2204,385,2000
3882,2204,410,2001
3883,2204,485,2002
3884,2205,2.2,1990
3885,2205,1.3,1991
3886,2205,1.5,1992
3887,2205,0.9,1993
3888,2205,1.6,1994
3889,2205,3.6,1995
3890,2205,2.1,1996
3891,2205,3,1997
3892,2205,0.5,1998
3893,2205,0.8,1999
3894,2205,1.7,2000
3895,2205,0.5,2001
3896,2205,0.7,2002
3897,2205,1.9,2003
3898,2206,22.9,1979
3899,2206,22.4,1995
3900,2206,10.9,2010
3901,2208,21,1995
3902,2208,37,1996
3903,2208,80,1997
3904,2208,83,1998
3905,2208,72,1999
3906,2208,124,2000
3907,2208,132,2001
3908,2208,148,2002
3909,2208,176,2003
3910,2208,171,2004
3911,2208,118,2005
3912,2208,136,2006
3913,2209,11.3,1992
3914,2209,10,1993
3915,2209,13.6,1994
3916,2209,11,1995
3917,2209,9.8,1996
3918,2209,9,1997
3919,2209,11.6,1998
3920,2209,12.8,1999
3921,2209,11.2,2000
3922,2209,9.5,2001
3923,2209,8.9,2002
3924,2209,9,2003
3925,2209,10,2004
3926,2209,11.6,2005
3927,2209,9.9,2006
3928,2210,0.09,1992
3929,2210,0.065,1993
3930,2210,0.065,1994
3931,2210,0.098,1995
3932,2210,0.104,1996
3933,2210,0.11,1997
3934,2210,0.02,1998
3935,2210,0.13,1999
3936,2210,0.155,2000
3937,2210,0.15,2001
3938,2210,0.106,2002
3939,2210,0.095,2003
3940,2210,0.09,2004
3941,2210,0.12,2005
3942,2210,0.105,2006
3943,2210,0.095,2007
3944,2212,20,1990
3945,2212,30,1991
3946,2212,29,1992
3947,2212,44,1993
3948,2212,77,1994
3949,2212,75,1995
3960,2212,71,1996
3950,2212,84,1997
3951,2212,94,1998
3952,2212,123,1999
3953,2212,125,2000
3954,2212,130,2001
3955,2212,120,2002
3956,2212,113,2003
3957,2212,121,2004
3958,2212,110,2005
3959,2212,109,2006
3961,2215,28,1980
3962,2215,24,1981
3963,2215,27,1982
3964,2215,20,1983
3965,2215,19,1984
3966,2215,16,1985
3967,2215,15,1986
3968,2215,20,1987
3969,2215,27,1988
3970,2215,31,1989
3971,2215,34,1990
3972,2215,41,1991
3973,2215,52,1992
3974,2215,42,1993
3975,2215,61,1994
3976,2215,86,1995
3977,2216,105,1996
3978,2216,151,1997
3979,2216,184,1998
3980,2216,211,1999
3981,2216,259,2000
3982,2216,259,2001
3983,2216,343,2002
3984,2217,353,2003
3985,2217,410,2004
3986,2217,465,2005
3987,2217,504,2006
3988,2217,577,2007
3989,2217,576,2008
3990,2217,673,2009
3991,2217,747,2010
3992,2217,824,2011
3993,2217,880,2012
3994,2218,28,1980
3995,2218,24,1981
3996,2218,27,1982
3997,2218,20,1983
3998,2218,19,1984
3999,2218,16,1985
4000,2218,15,1986
4001,2218,20,1987
4002,2218,27,1988
4003,2218,34,1989
4004,2218,44,1990
4005,2218,58,1991
4006,2218,73,1992
4007,2218,72,1993
4008,2218,118,1994
4009,2218,166,1995
4010,2218,221,1996
4011,2218,264,1997
4012,2218,323,1998
4013,2218,380,1999
4014,2218,475,2000
4015,2218,508,2001
4016,2218,621,2002
4017,2218,674,2003
4018,2218,770,2004
4019,2218,870,2005
4020,2218,938,2006
4021,2218,1086,2007
4022,2218,1096,2008
4023,2218,1250,2009
4024,2218,1304,2010
4025,2218,1511,2011
4026,2220,140,2000
4027,2220,133,2001
4028,2220,140,2002
4029,2220,158,2003
4030,2220,193,2004
4031,2220,213,2005
4032,2220,255,2006
4033,2220,213,2007
4034,2220,263,2008
4035,2220,177,2009
4036,2220,178,2010
4037,2220,196,2011
4038,2220,154,2012
4039,2220,170,2013
4040,2220,253,2014
4041,2220,303,2015
4042,2220,281,2016
4043,2221,4,1997
4044,2221,12,1998
4045,2221,25,2000
4046,2221,35,2001
4047,2221,39,2002
4048,2221,46,2003
4049,2221,43,2004
4050,2221,63,2005
4051,2221,67,2006
4052,2229,5,1988
4053,2229,2.5,1989
4054,2229,2.9,1990
4055,2229,3.7,1991
4056,2229,2.5,1992
4057,2229,2.2,1993
4058,2229,2.9,1994
4059,2229,2.8,1995
4060,2229,2.3,1996
4061,2229,3.1,1997
4062,2229,1.6,1998
4063,2230,1,1980
4064,2230,0.1,1981
4065,2230,0.2,1982
4066,2230,0.1,1983
4067,2230,0,1984
4068,2231,0.6,1980
4069,2231,0.4,1981
4070,2231,0.2,1982
4071,2231,0.1,1983
4072,2231,0.1,1984
4073,2232,0.4,1980
4074,2232,0.7,1981
4075,2232,0.2,1982
4076,2232,0.1,1983
4077,2232,0.1,1984
4078,2233,1.3,1980
4079,2233,0.5,1981
4080,2233,0.5,1982
4081,2233,0.2,1983
4082,2233,0.1,1984
4083,2234,0.6,1980
4084,2234,0.5,1981
4085,2234,0.3,1982
4086,2234,0.2,1983
4087,2234,0.2,1984
4088,2235,0.1,1980
4089,2235,0.1,1981
4090,2235,0.1,1982
4091,2235,0,1983
4092,2235,0,1984
4093,2236,0.1,1980
4094,2236,0,1981
4095,2236,0,1982
4096,2236,0,1983
4097,2236,0,1984
4098,2237,0,1980
4099,2237,0,1981
4100,2237,0.1,1982
4101,2237,0.1,1983
4102,2237,0,1984
4103,2238,0.1,1980
4104,2238,0.3,1981
4105,2238,0.4,1982
4106,2238,0.1,1983
4107,2238,0.1,1984
4108,2239,0.1,1980
4109,2239,0.1,1981
4110,2239,0,1982
4111,2239,0,1983
4112,2239,0.1,1984
4113,2240,4000,1950
4114,2240,175,1982
4117,2240,65,1986
4115,2240,50,1992
4116,2240,20,1994
4118,2242,80,1970
4119,2242,76,1971
4120,2242,62,1972
4121,2242,52,1973
4122,2242,14,1974
4123,2243,6,2002
4124,2243,11,2003
4125,2243,10,2004
4126,2243,15,2005
4127,2243,17,2006
4128,2243,22,2007
4129,2243,23,2008
4130,2243,26,2009
4131,2243,29,2010
4132,2243,36,2011
4133,2243,38,2012
4134,2243,42,2013
4135,2244,4.4,2006
4136,2244,3,2007
4137,2244,6,2008
4138,2244,3,2009
4139,2244,5,2011
4140,2244,3,2012
4141,2244,5,2013
4142,2245,3.06,2000
4143,2245,2.12,2002
4144,2246,5.15,2000
4145,2246,2.65,2002
4146,2246,1.53,2003
4147,2246,1.32,2004
4148,2246,1.58,2005
4149,2246,1.91,2006
4150,2247,1.25,2000
4151,2247,2.72,2002
4152,2247,2.37,2003
4153,2247,2.25,2004
4154,2247,1.92,2005
4155,2247,1.83,2006
4156,2248,1.52,2000
4157,2248,0.62,2002
4158,2249,0.45,2000
4159,2249,1.16,2002
4160,2249,0.88,2003
4161,2249,0.38,2004
4162,2249,0.49,2005
4163,2249,0.95,2006
4164,2250,1.3,2000
4165,2250,1.43,2001
4166,2250,0.54,2002
4167,2250,0.62,2003
4168,2250,0.25,2004
4169,2250,0.26,2005
4170,2251,2.49,2000
4171,2251,1.62,2002
4172,2252,0.26,2000
4173,2252,0.88,2002
4174,2252,1.7,2003
4175,2252,1.35,2004
4176,2252,0.85,2005
4177,2252,1.61,2006
4178,2253,1.2,2000
4179,2253,0.98,2002
4180,2253,1.16,2003
4181,2253,0.95,2004
4182,2253,0.47,2005
4183,2253,0.72,2006
4184,2254,2.37,2002
4185,2254,2.08,2003
4186,2254,2.03,2004
4187,2254,1.12,2005
4188,2254,1.99,2006
4193,2255,1.27,2002
4191,2255,0.83,2003
4189,2255,1.37,2004
4190,2255,0.7,2005
4192,2255,1.41,2006
4194,2257,0.026,1995
4195,2257,0.035,1996
4196,2257,0.045,1997
4197,2257,0.054,1998
4198,2257,0.06,1999
4199,2257,0.084,2000
4200,2257,0.081,2001
4201,2257,0.099,2002
4202,2257,0.076,2003
4203,2257,0.077,2004
4204,2257,0.087,2005
4205,2258,73,1983
4206,2258,87,1984
4207,2258,86,1985
4208,2258,72,1986
4209,2258,54,1987
4210,2258,53,1988
4211,2258,65,1989
4212,2258,65,1990
4213,2258,55,1991
4214,2258,52,1992
4215,2258,55,1993
4216,2258,59,1994
4217,2258,65,1995
4218,2258,72,1996
4219,2258,58,1997
4220,2258,57,2000
4221,2259,100,1962
4222,2259,50,2004
4223,2259,17,2009
4224,2261,20,1990
4225,2261,70,1999
4226,2262,21,1983
4227,2262,35,2002
4228,2268,21,1996
4229,2268,24,1997
4230,2268,32,1998
4231,2268,48,1999
4232,2268,44,2000
4233,2268,72,2001
4234,2268,77,2002
4235,2268,84,2003
4236,2268,106,2004
4237,2271,262,1976
4238,2271,181,1977
4239,2271,157,1978
4240,2271,177,1979
4241,2271,248,1980
4242,2271,123,1981
4243,2271,161,1982
4244,2271,262,1983
4245,2271,358,1984
4246,2271,253,1985
4247,2271,295,1986
4248,2272,0.683,2004
4249,2272,0.444,2009
4250,2274,17,1980
4251,2274,12,1981
4252,2274,20.6,1982
4253,2274,10.8,1983
4254,2274,12.6,1984
4255,2274,15.5,1985
4256,2274,10.6,1986
4257,2274,15.2,1987
4258,2274,22.5,1988
4259,2274,17.7,1989
4260,2274,12.1,1990
4261,2274,13.9,1991
4262,2274,20.1,1992
4263,2274,21,1993
4264,2274,16.9,1994
4265,2274,19.3,1995
4266,2274,15.8,1996
4267,2274,26,1997
4268,2274,20.8,1998
4269,2274,23.1,1999
4270,2274,26.6,2000
4271,2274,28.5,2001
4272,2274,24.8,2002
4273,2274,21,2003
4274,2274,29.7,2004
4275,2274,27.2,2005
4276,2274,34.8,2006
4277,2274,35.5,2007
4278,2275,41,2002
4279,2275,43,2003
4280,2275,44,2004
4281,2275,52,2005
4282,2275,78,2006
4283,2275,73,2007
4284,2275,77,2008
4285,2275,83,2009
4286,2275,83,2010
4287,2275,102,2011
4288,2275,96,2012
4289,2276,49.7,1969
4290,2276,53.2,1970
4291,2276,53.7,1971
4292,2276,54.9,1972
4293,2276,58.3,1973
4294,2276,64.6,1974
4295,2276,76.4,1975
4296,2276,91.1,1976
4297,2276,109.1,1977
4298,2276,123.8,1978
4299,2276,142.2,1979
4300,2276,157.6,1980
4301,2277,12,1993
4302,2277,5,1994
4303,2277,13,1995
4304,2277,13,1996
4305,2277,14,1997
4306,2277,23,1998
4307,2277,18,1999
4308,2277,31,2000
4309,2277,36,2001
4310,2277,22,2002
4311,2278,2,1990
4312,2278,6,1991
4313,2278,28,1992
4314,2278,12,1993
4315,2278,55,1994
4316,2278,68,1995
4317,2278,85,1996
4318,2278,137,1997
4319,2278,94,1998
4320,2278,94,1999
4321,2278,52,2000
4322,2278,51,2001
4323,2278,75,2002
4324,2279,4,1992
4325,2279,0,1993
4326,2279,6,1994
4327,2279,5,1995
4328,2279,6,1996
4329,2279,20,1997
4330,2279,20,1998
4331,2279,26,1999
4332,2279,12,2000
4333,2279,10,2001
4334,2279,8,2002
4335,2300,1250,2001
4336,2300,1200,2002
4337,2300,1350,2003
4338,2300,1450,2004
4339,2300,1600,2005
4340,2300,1800,2006
4341,2300,1700,2007
4342,2300,1800,2008
4343,2300,2000,2009
4344,2300,2350,2010
4345,2300,2150,2011
4346,2300,2350,2012
4347,2301,2350,2001
4348,2301,2400,2002
4349,2301,2350,2003
4350,2301,2250,2004
4351,2301,2350,2005
4352,2301,2350,2006
4353,2301,2350,2007
4354,2301,2350,2008
4355,2301,2400,2009
4356,2301,2350,2010
4357,2301,2500,2011
4358,2301,2600,2012
4359,2302,13700,2001
4360,2302,13950,2002
4361,2302,13930,2003
4362,2302,13850,2004
4363,2302,13470,2005
4364,2302,13580,2006
4365,2302,13300,2007
4366,2302,13350,2008
4367,2302,13420,2009
4368,2302,13600,2010
4369,2302,13250,2011
4370,2302,13950,2012
4371,2303,1290,2001
4372,2303,1345,2002
4373,2303,1335,2003
4374,2303,1325,2004
4375,2303,1330,2005
4376,2303,1335,2006
4377,2303,1350,2007
4378,2303,1415,2008
4379,2303,1420,2009
4380,2303,1425,2010
4381,2303,1435,2011
4382,2303,1450,2012
4383,2304,5590,2001
4384,2304,5620,2002
4385,2304,5650,2003
4386,2304,5690,2004
4387,2304,5800,2005
4388,2304,5950,2006
4389,2304,5910,2007
4390,2304,5990,2008
4391,2304,6040,2009
4392,2304,6100,2010
4393,2304,6070,2011
4394,2304,6100,2012
4395,2306,79,1986
4396,2306,79,1988
4397,2306,94,1990
4398,2306,108,1992
4399,2306,112,1994
4400,2306,134,1997
4401,2306,152,1999
4402,2307,304,1923
4403,2307,410,1924
4404,2307,433,1925
4405,2307,317,1926
4406,2307,229,1927
4407,2307,198,1928
4408,2307,165,1929
4409,2307,123,1930
4410,2307,81,1931
4411,2307,88,1932
4412,2307,51,1933
4413,2307,48,1934
4414,2307,22,1935
4415,2307,41,1936
4416,2307,24,1937
4417,2307,8,1940
4418,2307,1075,1946
4419,2307,396,1954
4420,2307,217,1957
4421,2307,111,1958
4422,2307,88,1959
4423,2307,89,1960
4424,2307,89,1961
4425,2307,75,1962
4426,2307,59,1963
4427,2307,40,1964
4428,2307,25,1965
4429,2307,22,1966
4430,2307,26,1967
4431,2307,32,1968
4432,2307,47,1969
4433,2307,49,1970
4434,2307,55,1971
4435,2307,89,1972
4436,2307,132,1973
4437,2307,157,1974
4438,2307,180,1975
4439,2307,207,1976
4440,2307,271,1977
4441,2307,352,1978
4442,2307,337,1979
4443,2307,299,1980
4444,2307,307,1981
4445,2307,250,1982
4446,2307,231,1983
4447,2307,265,1984
4448,2307,240,1985
4449,2307,248,1986
4450,2307,259,1987
4451,2307,305,1988
4452,2307,467,1989
4453,2307,623,1990
4454,2312,3.5,1995
4455,2312,15.5,1996
4456,2312,17,1998
4457,2312,8.5,2000
4458,2312,0,2002
4459,2312,0,2003
4460,2312,0,2004
4461,2312,0,2005
4462,2312,0,2007
4463,2312,0,2008
4464,2312,0,2009
4465,2316,-0.25,2001
4466,2316,-1.3,2001.08
4467,2316,-2,2001.24
4468,2316,-0.6,2001.32
4469,2316,-0.15,2001.4
4470,2316,-0.5,2001.48
4471,2316,-0.1,2001.56
4507,2316,-1.45,2001.6
4472,2316,-3.2,2001.64
4473,2316,-3.4,2001.72
4474,2316,-2.6,2001.8
4508,2316,-2.4,2001.88
4475,2316,-1.8,2001.96
4476,2316,-2,2002.04
4477,2316,-2.75,2002.12
4478,2316,-2.7,2002.44
4479,2316,-1.9,2002.52
4480,2316,-1.7,2002.6
4481,2316,-3.4,2002.68
4482,2316,-3.3,2002.76
4483,2316,-3.15,2002.84
4509,2316,-1.2,2003.4
4484,2316,-0.5,2003.64
4485,2316,-2.3,2003.72
4486,2316,-2.35,2003.8
4487,2316,-1.75,2003.96
4488,2316,-1.85,2004.04
4489,2316,-0.2,2004.28
4490,2316,-1,2004.44
4491,2316,-0.9,2004.52
4492,2316,-2.5,2004.6
4493,2316,-2.4,2004.68
4494,2316,-2.3,2004.76
4495,2316,-1.4,2004.84
4496,2316,-1.6,2004.92
4497,2316,-1.7,2005
4498,2316,-2.4,2005.08
4499,2316,-2.1,2005.16
4500,2316,-2.8,2005.24
4501,2316,-2.6,2005.4
4502,2316,-2.55,2005.56
4503,2316,-2.8,2005.64
4504,2316,-1.8,2005.8
4505,2316,-1.9,2005.96
4506,2316,-2,2006.12
4513,2317,-1.9,2001
4514,2317,-2.6,2001.08
4515,2317,-0.6,2001.24
4516,2317,-0.2,2001.32
4517,2317,-0.4,2001.4
4518,2317,-0.75,2001.48
4519,2317,0,2001.56
4510,2317,-1.45,2001.6
4520,2317,-0.1,2001.64
4521,2317,-0.35,2001.72
4522,2317,-0.9,2001.8
4511,2317,-2.7,2001.88
4523,2317,-1.6,2001.96
4524,2317,-1.3,2002.04
4525,2317,-1,2002.12
4526,2317,-1.1,2002.44
4527,2317,-1.1,2002.52
4528,2317,-1.4,2002.6
4529,2317,-0.9,2002.68
4530,2317,-1.3,2002.76
4531,2317,-1.3,2002.84
4512,2317,-1.2,2003.4
4532,2317,0.2,2003.72
4533,2317,-0.5,2003.8
4534,2317,-1,2003.96
4535,2317,-1.1,2004.04
4536,2317,-0.95,2004.28
4537,2317,-0.6,2004.44
4538,2317,-0.4,2004.52
4539,2317,-0.3,2004.6
4540,2317,-0.6,2004.68
4541,2317,-0.9,2004.76
4542,2317,-0.05,2004.84
4543,2317,-0.5,2004.92
4544,2317,-0.75,2005
4545,2317,-1.1,2005.08
4546,2317,-1,2005.16
4547,2317,-1.05,2005.24
4548,2317,-1.65,2005.4
4549,2317,-0.2,2005.56
4550,2317,-0.45,2005.64
4551,2317,-0.8,2005.8
4552,2317,-0.75,2005.96
4553,2317,-0.9,2006.12
4554,2324,75,1990
4555,2324,124,1993
